type,RelNO,content,Arg1_Content,Arg2_Content
Explicit,4,间接对比,立即给国营航空公司以及那里的安全人员通紧急电话，命令他们不准让约卡诺维奇登机,然而一位航空公司的工作人员说，约卡诺维奇和另一名身份不详的人登上了班机，没有受到阻拦。
Explicit,6,平行,在耶路撒冷老城的城内和周围布署了大量军警,到阿克萨清真寺内祈祷的穆斯林人数也受到了严格限制。
Explicit,3,充分条件在后,４５岁以下的人一律不许入内，,不管他们多么反对这项措施
Explicit,4,间接对比,他们一直说可以自由进入耶路撒冷，,可是你看他们今天不让人们进入自己的城市，也不让人们祈祷。”
Explicit,6,平行,可是你看他们今天不让人们进入自己的城市,也不让人们祈祷。
Explicit,4,间接对比,这个星期五阿克萨清真寺里的祈祷会比较平静,但是在老城的大马士革城门外爆发了小规模的冲突
Explicit,6,平行,火力强大的导弹,和大炮
Explicit,6,平行,复杂的雷达系统,以及反对抗装置
Explicit,6,平行,潜艇,和战舰
Explicit,5,递进,就是这一条小船满载着高能炸药靠近了停泊在亚丁湾的驱逐舰,并且在船身上炸开一个大洞
Explicit,2,原因在先,就是这一条小船满载着高能炸药靠近了停泊在亚丁湾的驱逐舰，并且在船身上炸开一个大洞,造成５０多名美国海军士兵的伤亡
Explicit,6,互斥选择,，证实爆炸是起因于科尔号的旁边的那艘小船,而不是科尔号内部的问
Explicit,6,平行,然而到目前还没有具体结论是谁策划了这起炸弹攻击,以及他们的动机是什么
Explicit,6,平行,他们并没有收到任何抗议科尔克抵达的威胁,而最近以来美国船只在当地的油料补给也没有发生任何事故
Explicit,4,让步在先,尽管如此情报专家表示,也门一度被认为恐怖组织的天堂，也有人将这个国家与恐怖主义分子本拉登连接在一起。
Explicit,6,平行,肯尼亚,和坦桑尼亚
Explicit,2,目的在后,一支５０人的反恐怖保安小组已经抵达亚丁,为正在进行修复工作的科尔号加强安全防御
Explicit,1,先序,自从米洛舍维奇一星期前在温和革命中下台以后,这首歌曲被制成光盘在商店出售，甚至还供不应求
Explicit,6,平行,重新控制军队,和十万武装警察
Explicit,3,相关条件在先,如果米洛舍维奇的亲信拒绝下台,他们将举行新的街头示威
Explicit,2,原因在先,南斯拉夫这种紧张局势,使不少塞尔维亚人萌生离开贝尔格莱德的念头
Explicit,4,间接对比,我一直想去别的国家生活,但现在我的男朋友说我们要留下来
Explicit,2,结果在先,但现在我的男朋友说我们要留下来,因为事情可能会有变化
Explicit,6,平行,权力,和金钱
Explicit,2,原因在先,她希望南斯拉夫的温和革命取得成功,使她和她的两个年幼的孩子能过上好一点的日子
Explicit,4,间接对比,虽然南斯拉夫的革命迫使米洛舍维奇承认他在上个月的总统选举中失败,但是他的主要盟友还控制着南斯拉夫主要共和国塞尔维亚的议会和政府部门。
Explicit,4,间接对比,虽然经过一个星期的艰苦谈判，而且新总统的支持者还以新一轮的街头示威相威胁,米洛舍维奇的支持者仍然不肯交出他们掌握的权力。
Explicit,5,递进,虽然经过一个星期的艰苦谈判,而且新总统的支持者还以新一轮的街头示威相威胁
Explicit,5,递进,这些人任职于司法部、信息部、财政部和内务部,而且统领１０万塞尔维亚武装警察
Explicit,4,间接对比,塞尔维亚的总理一职仍然由社会党人担任,但他所做的决定必须经过两位副总理的同意
Explicit,4,正向对比,目前的过渡政府将一直运作到１２月２３号，那天将举行塞尔维亚的新议会选举,比原定的日子早了一天
Explicit,4,间接对比,社会党和亲米洛舍维奇的盟友将会在选举中失利,但有关塞尔维亚总统的事情，就很难说了
Explicit,4,间接对比,虽然作了许多让步,但他们对协议还是感到满意。
Explicit,5,递进,因此抵制了联邦选举,他也不承认科斯图尼察为南斯拉夫总统
Explicit,3,相关条件在先,如果黑山政府同意他任命米洛舍维奇的盟友为南斯拉夫总理,科斯图尼察愿意让黑山执政党加入他的内阁
Explicit,5,实例在后,冲突已经使１００多人丧生,其中大部分都是巴勒斯坦人
Explicit,5,递进,已经取消了阻止巴勒斯坦人在约旦河西岸城镇和村庄之间走动的内部限制，,以色列还重新开放了加沙机场和巴勒斯坦权力机构同埃及和约旦的边境。
Explicit,2,目的在先,“大赦国际”为了禁止酷刑,发起了历时一年零两个月的全球行动。
Explicit,5,实例在后,这个国际人权组织在星期三发表的报告历数了１５０多个国家使用酷刑的事例,其中有１００多个国家曾经批准禁止酷刑的国际条约。
Explicit,5,实例在后,大赦国际列举的酷刑包括,毒打、种族仇杀、切除肢体、性虐待、警察暴行、窒息、模仿死刑、心理虐待等等。
Explicit,4,间接对比,“大赦国际”秘书长萨内警告说许多国家结束了政治专制,但那并不意味着酷刑的结束
Explicit,2,原因在先,我们就会联想到南非种族隔离时代的警察对黑人运动领导人斯蒂芬·拜考施酷刑,导致他的死亡。
Explicit,4,间接对比,南非的种族隔离时代已经结束,但是酷刑却没有消失。
Explicit,4,间接对比,皮诺切特也许已经退出了智利的历史舞台,但是那里的酷刑却没有消失。”
Explicit,5,实例在后,“大赦国际”在全球１５３个国家发现了施酷刑的事例,特别是在冲突热点地区。
Explicit,4,间接对比,在武装冲突局势下，作战的人认为，一切都要被毁掉，确实会有施酷刑的情况发生，,但是这绝不是施酷刑的唯一局势。
Explicit,5,递进,萨内列举了美国的警察暴行和监狱虐待,他还举出德国、西班牙和英国发生的几起针对黑人和移民的暴力作为例子。
Explicit,2,目的在后,“这个组织在全球发起反对酷刑的行动,目的在于提高民众的意识，鼓励各国政府把自己的国家治理为没有酷刑的国度。”
Explicit,4,间接对比,一位斯里兰卡的酷刑受害者本来计划在伦敦记者会上露面，,但是他没有出现
Explicit,2,结果在先,一位“大赦国际”的官员说这位受害者前一天晚上躲了起来,因为他害怕公开作证之后会遭到报复。
Explicit,4,让步在先,尽管官员表示，禽流感再度暴发的可能性并不高,但是这仍然引起了舆论的密切关注
Explicit,2,原因在先,香港渔农自然护理署的星期四在兴建元朗的一个养鸡场，发现有鸡只队ｈ５禽流感病毒呈阳性反应,因此怀疑这些鸡可能受到了感染
Explicit,2,目的在后,要将它们全数销毁,防止病毒进一步扩散
Explicit,4,间接对比,尽管调查发现ｈ５病毒,但是病毒的浓度很低，显示传染性并不强
Explicit,2,原因在先,同时这家养鸡场其它的鸡只，也都没有病毒显示,因此不太可能再暴发象９７年那样大规模的禽流感
Explicit,4,间接对比,在科特迪瓦尽管人们对星期天进行的总统选举普遍的表示怀疑和批评,但是很多的科特迪瓦人把这次选举看作是非洲国家向多党民主制发展的关键性一步。
Explicit,6,平行,对很多人来说这次总统选举代表了科特迪瓦多党政治的一个关键时刻,这对多年来倡导多党政治的反对派领导人巴勃来说也是一个认可，他是被允许作为军人统治者盖伊的对手参加选举的唯一的重要候选人
Explicit,2,原因在先,国际社会的看法是，科特迪瓦这次的投票不是合法的,所以他们不派出观察员来给这个过程增加可信度
Explicit,5,解释说明,国际社会的看法是,科特迪瓦这次的投票不是合法的，所以他们不派出观察员来给这个过程增加可信度。
Explicit,4,让步在先,即使我们没有得到外界的支持,在这个国家里我们知道在发生什么
Explicit,2,原因在先,他们表示过渡政府把几个关键的候选人排出在外的决定,使选举过程失去了信誉
Explicit,4,间接对比,南斯拉夫几乎不流血的民众起义结束了专制者米洛舍维奇长达１３年的统治,但是呢，新的领导人仍然面临如何决定米洛舍维奇的命运这个问题，
Explicit,4,间接对比,那么一些欧洲和美国呢都表示希望看到把米洛塞维奇送上国际法庭，就他犯下的战争罪行接受审判,但是一般的塞尔维亚民众以及南斯拉夫新的领导班子中的一些人则表示呢更重要的是，是要这位下台的前领导人在自己的国家里受审。
Explicit,3,相关条件在先,不然,影响南斯拉夫经济发展的某些重要的金融制裁措施可能会继续执行。
Explicit,2,结果在先,塞尔维亚人希望看到米洛舍维奇受审,是因为他对塞尔维亚人犯下的罪行，而不是因为他对外族人所犯下的罪行。
Explicit,2,原因在先,塞尔维亚人持有这种想法的部分原因是，事实上米洛舍维奇当局当时控制了南斯拉夫大部分的新闻媒体,因此大多数的塞尔维亚人并不了解米洛舍维奇在波斯尼亚、克罗地亚和科索沃犯下的罪行究竟有多严重。”
Explicit,4,间接对比,塞尔维亚人并不认为米勒舍维奇在前几次战争中犯下很大的罪行,但是他们认为，米洛舍维奇对塞尔维亚人干下了很多坏事
Explicit,5,实例在后,但是他们认为，米洛舍维奇对塞尔维亚人干下了很多坏事，,特别是让塞尔维亚卷入了三场战争
Explicit,5,递进,特别是让塞尔维亚卷入了三场战争,而且塞尔维亚人在这三场斗争中都输掉了
Explicit,2,原因在先,因为他下令执行了一些暗杀活动,而接受审判
Explicit,5,递进,你看不到人们要求引渡米洛舍维奇的那种情绪,甚至当选总统科什图尼察也表示
Explicit,2,目的在后,他说这个话的部分原因可能是为了安慰米洛舍维奇,以便权力的转移得到巩固
Explicit,4,间接对比,他说这个话的部分原因可能是为了安慰米洛舍维奇，以便权力的转移得到巩固,但是随着时间的推移，新的领导班子暗示，米洛舍维奇可能会面临国内法庭对他的审判。
Explicit,4,间接对比,许多塞尔维亚老百姓也认为，他们的前总统应该受到审判,但是包括６３岁的日沃地奇在内的一些人认为，西方国家没有理由干涉这个审判程序。
Explicit,5,递进,在对他的罪行进行适当的调查之后,还应该在自己的国家接受自己的人民的审判
Explicit,2,原因在先,米勒舍维奇犯下的罪行并不是针对美国人或者其他欧洲人的，而是针对塞尔维亚人,因此审判他的应该是塞尔维亚人
Explicit,3,相关条件在先,如果这里的法庭能够给她应有的惩处,那么我认为他应该在这里接受审判
Explicit,4,间接对比,如果这里的法庭能够给她应有的惩处，那么我认为他应该在这里接受审判,但是，我拿不准海牙国际法庭会怎么做，我对那个法庭不怎么了解，我并不真正的信任它。
